,State,Country,Lat,Long,Date,Confirmed,Death,Recovered
13396,Luanda,Angola,-11.2027,17.8739,2020-03-16,0.0,0.0,0.0
13397,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-03-16,1.0,0.0,0.0
13398,Buenos Aires,Argentina,-38.4161,-63.6167,2020-03-16,56.0,2.0,1.0
13399,Yerevan,Armenia,40.0691,45.0382,2020-03-16,52.0,0.0,0.0
13400,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-16,2.0,0.0,0.0
13401,New South Wales,Australia,-33.8688,151.2093,2020-03-16,171.0,2.0,4.0
13402,Northern Territory,Australia,-12.4634,130.8456,2020-03-16,1.0,0.0,0.0
13403,Queensland,Australia,-28.0167,153.4,2020-03-16,68.0,0.0,8.0
13404,South Australia,Australia,-34.9285,138.6007,2020-03-16,29.0,0.0,3.0
13405,Tasmania,Australia,-41.4545,145.9707,2020-03-16,7.0,0.0,0.0
13406,Victoria,Australia,-37.8136,144.9631,2020-03-16,71.0,0.0,8.0
13407,Western Australia,Australia,-31.9505,115.8605,2020-03-16,28.0,1.0,0.0
13408,Vienna,Austria,47.5162,14.5501,2020-03-16,1018.0,3.0,6.0
13409,Baku,Azerbaijan,40.1431,47.5769,2020-03-16,28.0,1.0,6.0
13410,Nassau,Bahamas,25.0343,-77.3963,2020-03-16,1.0,0.0,0.0
13411,Manama,Bahrain,26.0275,50.55,2020-03-16,214.0,1.0,77.0
13412,Dhaka,Bangladesh,23.685,90.3563,2020-03-16,8.0,0.0,2.0
13413,Bridgetown,Barbados,13.1939,-59.5432,2020-03-16,0.0,0.0,0.0
13414,Minsk,Belarus,53.7098,27.9534,2020-03-16,36.0,0.0,3.0
13415,Brussels,Belgium,50.8333,4.0,2020-03-16,1058.0,5.0,1.0
13416,Porto-Novo,Benin,9.3077,2.3158,2020-03-16,1.0,0.0,0.0
13417,Thimphu,Bhutan,27.5142,90.4336,2020-03-16,1.0,0.0,0.0
13418,TBF,Bolivia,-16.2902,-63.5887,2020-03-16,11.0,0.0,0.0
13419,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-03-16,25.0,0.0,0.0
13420,Brasília,Brazil,-14.235,-51.9253,2020-03-16,200.0,0.0,1.0
13421,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-03-16,54.0,0.0,0.0
13422,Sofia,Bulgaria,42.7339,25.4858,2020-03-16,52.0,2.0,0.0
13423,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-03-16,15.0,0.0,0.0
13424,TBF,Cabo Verde,16.5388,-23.0418,2020-03-16,0.0,0.0,0.0
13425,Phnom Penh,Cambodia,11.55,104.9167,2020-03-16,7.0,0.0,1.0
13426,Yaoundé,Cameroon,3.848,11.5021,2020-03-16,4.0,0.0,0.0
13427,Alberta,Canada,53.9333,-116.5765,2020-03-16,56.0,0.0,
13428,British Columbia,Canada,49.2827,-123.1207,2020-03-16,103.0,4.0,
13429,Grand Princess,Canada,37.6489,-122.6655,2020-03-16,2.0,0.0,
13430,Manitoba,Canada,53.7609,-98.8139,2020-03-16,7.0,0.0,
13431,New Brunswick,Canada,46.5653,-66.4619,2020-03-16,6.0,0.0,
13432,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-16,1.0,0.0,
13433,Nova Scotia,Canada,44.682,-63.7443,2020-03-16,5.0,0.0,
13434,Ontario,Canada,51.2538,-85.3232,2020-03-16,177.0,0.0,
13435,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-16,1.0,0.0,
13436,Quebec,Canada,52.9399,-73.5491,2020-03-16,50.0,0.0,
13437,Saskatchewan,Canada,52.9399,-106.4509,2020-03-16,7.0,0.0,
13438,Bangui,Central African Republic,6.6111,20.9394,2020-03-16,1.0,0.0,0.0
13439,N'Djamena,Chad,15.4542,18.7322,2020-03-16,0.0,0.0,0.0
13440,Santiago,Chile,-35.6751,-71.543,2020-03-16,155.0,0.0,0.0
13441,Anhui,China,31.8257,117.2264,2020-03-16,990.0,6.0,984.0
13442,Beijing,China,40.1824,116.4142,2020-03-16,452.0,8.0,360.0
13443,Chongqing,China,30.0572,107.874,2020-03-16,576.0,6.0,570.0
13444,Fujian,China,26.0789,117.9874,2020-03-16,296.0,1.0,295.0
13445,Gansu,China,37.8099,101.0583,2020-03-16,133.0,2.0,91.0
13446,Guangdong,China,23.3417,113.4244,2020-03-16,1361.0,8.0,1306.0
13447,Guangxi,China,23.8298,108.7881,2020-03-16,252.0,2.0,248.0
13448,Guizhou,China,26.8154,106.8748,2020-03-16,146.0,2.0,144.0
13449,Hainan,China,19.1959,109.7453,2020-03-16,168.0,6.0,161.0
13450,Hebei,China,39.549,116.1306,2020-03-16,318.0,6.0,310.0
13451,Heilongjiang,China,47.862,127.7615,2020-03-16,482.0,13.0,455.0
13452,Henan,China,33.882,113.614,2020-03-16,1273.0,22.0,1250.0
13453,Hong Kong,China,22.3,114.2,2020-03-16,155.0,4.0,84.0
13454,Hubei,China,30.9756,112.2707,2020-03-16,67798.0,3099.0,55142.0
13455,Hunan,China,27.6104,111.7088,2020-03-16,1018.0,4.0,1014.0
13456,Inner Mongolia,China,44.0935,113.9448,2020-03-16,75.0,1.0,73.0
13457,Jiangsu,China,32.9711,119.455,2020-03-16,631.0,0.0,631.0
13458,Jiangxi,China,27.614,115.7221,2020-03-16,935.0,1.0,934.0
13459,Jilin,China,43.6661,126.1923,2020-03-16,93.0,1.0,92.0
13460,Liaoning,China,41.2956,122.6085,2020-03-16,125.0,1.0,115.0
13461,Macau,China,22.1667,113.55,2020-03-16,11.0,0.0,10.0
13462,Ningxia,China,37.2692,106.1655,2020-03-16,75.0,0.0,75.0
13463,Qinghai,China,35.7452,95.9956,2020-03-16,18.0,0.0,18.0
13464,Shaanxi,China,35.1917,108.8701,2020-03-16,245.0,2.0,233.0
13465,Shandong,China,36.3427,118.1498,2020-03-16,760.0,7.0,746.0
13466,Shanghai,China,31.202,121.4491,2020-03-16,355.0,3.0,325.0
13467,Shanxi,China,37.5777,112.2922,2020-03-16,133.0,0.0,133.0
13468,Sichuan,China,30.6171,102.7103,2020-03-16,539.0,3.0,516.0
13469,Tianjin,China,39.3054,117.323,2020-03-16,136.0,3.0,133.0
13470,Tibet,China,31.6927,88.0924,2020-03-16,1.0,0.0,1.0
13471,Xinjiang,China,41.1129,85.2401,2020-03-16,76.0,3.0,73.0
13472,Yunnan,China,24.974,101.487,2020-03-16,176.0,2.0,172.0
13473,Zhejiang,China,29.1832,120.0934,2020-03-16,1231.0,1.0,1216.0
13474,Bogotá,Colombia,4.5709,-74.2973,2020-03-16,54.0,0.0,0.0
13475,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-03-16,1.0,0.0,0.0
13476,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-03-16,2.0,0.0,0.0
13477,San José,Costa Rica,9.7489,-83.7534,2020-03-16,35.0,0.0,0.0
13478,TBF,Cote d'Ivoire,7.54,-5.5471,2020-03-16,1.0,0.0,0.0
13479,Zagreb,Croatia,45.1,15.2,2020-03-16,57.0,0.0,2.0
13480,TBF,Diamond Princess,0.0,0.0,2020-03-16,706.0,7.0,325.0
13481,Havana,Cuba,22.0,-80.0,2020-03-16,4.0,0.0,0.0
13482,Nicosia,Cyprus,35.1264,33.4299,2020-03-16,33.0,0.0,0.0
13483,TBF,Czechia,49.8175,15.473,2020-03-16,298.0,0.0,3.0
13484,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-16,18.0,0.0,0.0
13485,Greenland,Denmark,71.7069,-42.6043,2020-03-16,1.0,0.0,0.0
13486,Copenhagen,Denmark,56.2639,9.5018,2020-03-16,914.0,3.0,1.0
13487,Djibouti,Djibouti,11.8251,42.5903,2020-03-16,0.0,0.0,0.0
13488,Santo Domingo,Dominican Republic,18.7357,-70.1627,2020-03-16,11.0,0.0,0.0
13489,Quito,Ecuador,-1.8312,-78.1834,2020-03-16,37.0,2.0,0.0
13490,Cairo,Egypt,26.0,30.0,2020-03-16,150.0,2.0,27.0
13491,San Salvador,El Salvador,13.7942,-88.8965,2020-03-16,0.0,0.0,0.0
13492,Malabo,Equatorial Guinea,1.5,10.0,2020-03-16,1.0,0.0,0.0
13493,Asmara,Eritrea,15.1794,39.7823,2020-03-16,0.0,0.0,0.0
13494,Tallinn,Estonia,58.5953,25.0136,2020-03-16,205.0,0.0,1.0
13495,TBF,Eswatini,-26.5225,31.4659,2020-03-16,1.0,0.0,0.0
13496,Addis Ababa,Ethiopia,9.145,40.4897,2020-03-16,5.0,0.0,0.0
13497,Suva,Fiji,-17.7134,178.065,2020-03-16,0.0,0.0,0.0
13498,Helsinki,Finland,64.0,26.0,2020-03-16,277.0,0.0,10.0
13499,French Guiana,France,3.9339,-53.1258,2020-03-16,11.0,0.0,0.0
13500,French Polynesia,France,-17.6797,149.4068,2020-03-16,3.0,0.0,0.0
13501,Guadeloupe,France,16.25,-61.5833,2020-03-16,6.0,0.0,0.0
13502,Mayotte,France,-12.8275,45.1662,2020-03-16,1.0,0.0,0.0
13503,New Caledonia,France,-20.9043,165.618,2020-03-16,0.0,0.0,0.0
13504,Reunion,France,-21.1351,55.2471,2020-03-16,9.0,0.0,0.0
13505,Saint Barthelemy,France,17.9,-62.8333,2020-03-16,3.0,0.0,0.0
13506,St Martin,France,18.0708,-63.0501,2020-03-16,2.0,0.0,0.0
13507,Martinique,France,14.6415,-61.0242,2020-03-16,15.0,1.0,0.0
13508,Paris,France,46.2276,2.2137,2020-03-16,6633.0,148.0,12.0
13509,Libreville,Gabon,-0.8037,11.6094,2020-03-16,1.0,0.0,0.0
13510,Banjul,Gambia,13.4432,-15.3101,2020-03-16,0.0,0.0,0.0
13511,Tbilisi,Georgia,42.3154,43.3569,2020-03-16,33.0,0.0,1.0
13512,Berlin,Germany,51.0,9.0,2020-03-16,7272.0,17.0,67.0
13513,Accra,Ghana,7.9465,-1.0232,2020-03-16,6.0,0.0,0.0
13514,Athens,Greece,39.0742,21.8243,2020-03-16,331.0,4.0,8.0
13515,Guatemala City,Guatemala,15.7835,-90.2308,2020-03-16,2.0,1.0,0.0
13516,Conakry,Guinea,9.9456,-9.6966,2020-03-16,1.0,0.0,0.0
13517,Georgetown,Guyana,5.0,-58.75,2020-03-16,4.0,1.0,0.0
13518,Port-au-Prince,Haiti,18.9712,-72.2852,2020-03-16,0.0,0.0,0.0
13519,TBF,Holy See,41.9029,12.4534,2020-03-16,1.0,0.0,0.0
13520,Tegucigalpa,Honduras,15.2,-86.2419,2020-03-16,6.0,0.0,0.0
13521,Budapest,Hungary,47.1625,19.5033,2020-03-16,39.0,1.0,1.0
13522,Reykjavík,Iceland,64.9631,-19.0208,2020-03-16,180.0,0.0,0.0
13523,New Delhi,India,21.0,78.0,2020-03-16,119.0,2.0,13.0
13524,Jakarta,Indonesia,-0.7893,113.9213,2020-03-16,134.0,5.0,8.0
13525,Tehran,Iran,32.0,53.0,2020-03-16,14991.0,853.0,4590.0
13526,Baghdad,Iraq,33.0,44.0,2020-03-16,124.0,10.0,26.0
13527,Dublin,Ireland,53.1424,-7.6921,2020-03-16,169.0,2.0,0.0
13528,Jerusalem,Israel,31.0,35.0,2020-03-16,218.0,0.0,4.0
13529,Rome,Italy,43.0,12.0,2020-03-16,27980.0,2158.0,2749.0
13530,Kingston,Jamaica,18.1096,-77.2975,2020-03-16,10.0,0.0,2.0
13531,Tokyo,Japan,36.0,138.0,2020-03-16,839.0,27.0,144.0
13532,Amman,Jordan,31.24,36.51,2020-03-16,17.0,0.0,1.0
13533,Astana,Kazakhstan,48.0196,66.9237,2020-03-16,10.0,0.0,0.0
13534,Nairobi,Kenya,-0.0236,37.9062,2020-03-16,3.0,0.0,0.0
13535,TBF,"Korea, South",36.0,128.0,2020-03-16,8236.0,75.0,1137.0
13536,Kuwait City,Kuwait,29.5,47.75,2020-03-16,123.0,0.0,9.0
13537,Bishkek,Kyrgyzstan,41.2044,74.7661,2020-03-16,0.0,0.0,0.0
13538,Riga,Latvia,56.8796,24.6032,2020-03-16,34.0,0.0,1.0
13539,Beirut,Lebanon,33.8547,35.8623,2020-03-16,110.0,3.0,1.0
13540,Monrovia,Liberia,6.4281,-9.4295,2020-03-16,1.0,0.0,0.0
13541,Vaduz,Liechtenstein,47.14,9.55,2020-03-16,4.0,0.0,0.0
13542,Vilnius,Lithuania,55.1694,23.8813,2020-03-16,17.0,0.0,1.0
13543,Luxembourg,Luxembourg,49.8153,6.1296,2020-03-16,77.0,1.0,0.0
13544,Antananarivo,Madagascar,-18.7669,46.8691,2020-03-16,0.0,0.0,0.0
13545,Kuala Lumpur,Malaysia,2.5,112.5,2020-03-16,566.0,0.0,42.0
13546,Malé,Maldives,3.2028,73.2207,2020-03-16,13.0,0.0,0.0
13547,Valletta,Malta,35.9375,14.3754,2020-03-16,30.0,0.0,2.0
13548,Nouakchott,Mauritania,21.0079,10.9408,2020-03-16,1.0,0.0,0.0
13549,Port Louis,Mauritius,-20.2,57.5,2020-03-16,0.0,0.0,0.0
13550,Mexico City,Mexico,23.6345,-102.5528,2020-03-16,53.0,0.0,4.0
13551,Chisinau,Moldova,47.4116,28.3699,2020-03-16,23.0,0.0,0.0
13552,Monaco,Monaco,43.7333,7.4167,2020-03-16,7.0,0.0,0.0
13553,Ulaanbaatar,Mongolia,46.8625,103.8467,2020-03-16,1.0,0.0,0.0
13554,Podgorica,Montenegro,42.5,19.3,2020-03-16,0.0,0.0,0.0
13555,Rabat,Morocco,31.7917,-7.0926,2020-03-16,29.0,1.0,1.0
13556,Windhoek,Namibia,-22.9576,18.4904,2020-03-16,2.0,0.0,0.0
13557,Kathmandu,Nepal,28.1667,84.25,2020-03-16,1.0,0.0,1.0
13558,Aruba,Netherlands,12.5186,-70.0358,2020-03-16,2.0,0.0,0.0
13559,Curacao,Netherlands,12.1696,-68.99,2020-03-16,1.0,0.0,0.0
13560,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-16,0.0,0.0,0.0
13561,Amsterdam,Netherlands,52.1326,5.2913,2020-03-16,1413.0,24.0,2.0
13562,Wellington,New Zealand,-40.9006,174.886,2020-03-16,8.0,0.0,0.0
13563,Managua,Nicaragua,12.8654,-85.2072,2020-03-16,0.0,0.0,0.0
13564,Niamey,Niger,17.6078,8.0817,2020-03-16,0.0,0.0,0.0
13565,Abuja,Nigeria,9.082,8.6753,2020-03-16,2.0,0.0,0.0
13566,TBF,North Macedonia,41.6086,21.7453,2020-03-16,18.0,0.0,1.0
13567,Oslo,Norway,60.472,8.4689,2020-03-16,1333.0,3.0,1.0
13568,Muscat,Oman,21.0,57.0,2020-03-16,22.0,0.0,9.0
13569,Islamabad,Pakistan,30.3753,69.3451,2020-03-16,136.0,0.0,2.0
13570,Panama City,Panama,8.538,-80.7821,2020-03-16,55.0,1.0,0.0
13571,Port Moresby,Papua New Guinea,-6.315,143.9555,2020-03-16,0.0,0.0,0.0
13572,Asunción,Paraguay,-23.4425,-58.4438,2020-03-16,8.0,0.0,0.0
13573,Lima,Peru,-9.19,-75.0152,2020-03-16,86.0,0.0,0.0
13574,Manila,Philippines,13.0,122.0,2020-03-16,142.0,12.0,2.0
13575,Warsaw,Poland,51.9194,19.1451,2020-03-16,177.0,4.0,13.0
13576,Lisbon,Portugal,39.3999,-8.2245,2020-03-16,331.0,0.0,3.0
13577,Doha,Qatar,25.3548,51.1839,2020-03-16,439.0,0.0,4.0
13578,Bucharest,Romania,45.9432,24.9668,2020-03-16,158.0,0.0,9.0
13579,Moscow,Russia,60.0,90.0,2020-03-16,90.0,0.0,8.0
13580,Kigali,Rwanda,-1.9403,29.8739,2020-03-16,5.0,0.0,0.0
13581,Castries,Saint Lucia,13.9094,-60.9789,2020-03-16,2.0,0.0,0.0
13582,Kingstown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-16,1.0,0.0,0.0
13583,San Marino,San Marino,43.9424,12.4578,2020-03-16,109.0,7.0,4.0
13584,Riyadh,Saudi Arabia,24.0,45.0,2020-03-16,118.0,0.0,2.0
13585,Dakar,Senegal,14.4974,-14.4524,2020-03-16,24.0,0.0,2.0
13586,Belgrade,Serbia,44.0165,21.0059,2020-03-16,55.0,0.0,1.0
13587,Victoria,Seychelles,-4.6796,55.492,2020-03-16,3.0,0.0,0.0
13588,Singapore,Singapore,1.2833,103.8333,2020-03-16,243.0,0.0,109.0
13589,Bratislava,Slovakia,48.669,19.699,2020-03-16,63.0,0.0,0.0
13590,Ljubljana,Slovenia,46.1512,14.9955,2020-03-16,253.0,1.0,0.0
13591,Mogadishu,Somalia,5.1521,46.1996,2020-03-16,1.0,0.0,0.0
13592,Pretoria,South Africa,-30.5595,22.9375,2020-03-16,62.0,0.0,0.0
13593,Madrid,Spain,40.0,-4.0,2020-03-16,9942.0,342.0,530.0
13594,Sri Jayawardenapura Kotte,Sri Lanka,7.0,81.0,2020-03-16,28.0,0.0,1.0
13595,Khartoum,Sudan,12.8628,30.2176,2020-03-16,1.0,1.0,0.0
13596,Paramaribo,Suriname,3.9193,-56.0278,2020-03-16,1.0,0.0,0.0
13597,Stockholm,Sweden,63.0,16.0,2020-03-16,1103.0,6.0,1.0
13598,Bern,Switzerland,46.8182,8.2275,2020-03-16,2200.0,14.0,4.0
13599,TBF,Taiwan*,23.7,121.0,2020-03-16,67.0,1.0,20.0
13600,Dodoma,Tanzania,-6.369,34.8888,2020-03-16,1.0,0.0,0.0
13601,Bangkok,Thailand,15.0,101.0,2020-03-16,147.0,1.0,35.0
13602,Lomé,Togo,8.6195,0.8248,2020-03-16,1.0,0.0,0.0
13603,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,2020-03-16,4.0,0.0,0.0
13604,Tunis,Tunisia,34.0,9.0,2020-03-16,20.0,0.0,0.0
13605,Ankara,Turkey,38.9637,35.2433,2020-03-16,18.0,0.0,0.0
13606,Kampala,Uganda,1.0,32.0,2020-03-16,0.0,0.0,0.0
13607,Kiev,Ukraine,48.3794,31.1656,2020-03-16,7.0,1.0,0.0
13608,Abu Dhabi,United Arab Emirates,24.0,54.0,2020-03-16,98.0,0.0,23.0
13609,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-16,0.0,0.0,0.0
13610,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-16,1.0,1.0,0.0
13611,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-16,6.0,0.0,0.0
13612,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-16,1.0,0.0,1.0
13613,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-16,0.0,0.0,0.0
13614,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-16,0.0,0.0,0.0
13615,London,United Kingdom,55.3781,-3.4360000000000004,2020-03-16,1543.0,55.0,20.0
13616,Montevideo,Uruguay,-32.5228,-55.7658,2020-03-16,8.0,0.0,0.0
13617,TBF,US,37.0902,-95.7129,2020-03-16,4632.0,85.0,17.0
13618,Tashkent,Uzbekistan,41.3775,64.5853,2020-03-16,6.0,0.0,0.0
13619,Caracas,Venezuela,6.4238,-66.5897,2020-03-16,17.0,0.0,0.0
13620,Hanoi,Vietnam,16.0,108.0,2020-03-16,61.0,0.0,16.0
13621,Lusaka,Zambia,-15.4167,28.2833,2020-03-16,0.0,0.0,0.0
13622,Harare,Zimbabwe,-20.0,30.0,2020-03-16,0.0,0.0,0.0
13623,Diamond Princess,Canada,0.0,0.0,2020-03-16,0.0,0.0,
13624,Roseau,Dominica,15.415,-61.371,2020-03-16,0.0,0.0,0.0
13625,St. George's,Grenada,12.1165,-61.679,2020-03-16,0.0,0.0,0.0
13626,Maputo,Mozambique,-18.665695,35.529562,2020-03-16,0.0,0.0,
13627,Damascus,Syria,34.802075,38.99681500000001,2020-03-16,0.0,0.0,
13628,TBF,Timor-Leste,-8.874217,125.727539,2020-03-16,0.0,0.0,
13629,Belmopan,Belize,13.1939,-59.5432,2020-03-16,0.0,0.0,0.0
13630,Recovered,Canada,0.0,0.0,2020-03-16,0.0,0.0,
13631,Vientiane,Laos,19.85627,102.495496,2020-03-16,0.0,0.0,0.0
13632,Tripoli,Libya,26.3351,17.228331,2020-03-16,0.0,0.0,0.0
13633,TBF,West Bank and Gaza,31.9522,35.2332,2020-03-16,38.0,0.0,0.0
13634,Bissau,Guinea-Bissau,11.8037,-15.1804,2020-03-16,0.0,0.0,0.0
13635,Bamako,Mali,17.570692,-3.996166000000001,2020-03-16,0.0,0.0,0.0
13636,Basseterre,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-16,0.0,0.0,0.0
13637,Northwest Territories,Canada,64.8255,-124.8457,2020-03-16,0.0,0.0,
13638,Yukon,Canada,64.2823,-135.0,2020-03-16,0.0,0.0,
13639,Pristina,Kosovo,42.602636,20.902977,2020-03-16,0.0,0.0,0.0
13640,Kabul,Afghanistan,33.0,65.0,2020-03-17,22.0,0.0,1.0
13641,Tirana,Albania,41.1533,20.1683,2020-03-17,55.0,1.0,0.0
13642,Algiers,Algeria,28.0339,1.6596,2020-03-17,60.0,4.0,12.0
13643,Andorra la Vella,Andorra,42.5063,1.5218,2020-03-17,39.0,0.0,1.0
13644,Luanda,Angola,-11.2027,17.8739,2020-03-17,0.0,0.0,0.0
13645,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-03-17,1.0,0.0,0.0
13646,Buenos Aires,Argentina,-38.4161,-63.6167,2020-03-17,68.0,2.0,3.0
13647,Yerevan,Armenia,40.0691,45.0382,2020-03-17,78.0,0.0,1.0
13648,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-17,2.0,0.0,0.0
13649,New South Wales,Australia,-33.8688,151.2093,2020-03-17,210.0,4.0,4.0
13650,Northern Territory,Australia,-12.4634,130.8456,2020-03-17,1.0,0.0,0.0
13651,Queensland,Australia,-28.0167,153.4,2020-03-17,78.0,0.0,8.0
13652,South Australia,Australia,-34.9285,138.6007,2020-03-17,29.0,0.0,3.0
13653,Tasmania,Australia,-41.4545,145.9707,2020-03-17,7.0,0.0,0.0
13654,Victoria,Australia,-37.8136,144.9631,2020-03-17,94.0,0.0,8.0
13655,Western Australia,Australia,-31.9505,115.8605,2020-03-17,31.0,1.0,0.0
13656,Vienna,Austria,47.5162,14.5501,2020-03-17,1332.0,3.0,1.0
13657,Baku,Azerbaijan,40.1431,47.5769,2020-03-17,28.0,1.0,6.0
13658,Nassau,Bahamas,25.0343,-77.3963,2020-03-17,1.0,0.0,0.0
13659,Manama,Bahrain,26.0275,50.55,2020-03-17,228.0,1.0,81.0
13660,Dhaka,Bangladesh,23.685,90.3563,2020-03-17,10.0,0.0,3.0
13661,Bridgetown,Barbados,13.1939,-59.5432,2020-03-17,2.0,0.0,0.0
13662,Minsk,Belarus,53.7098,27.9534,2020-03-17,36.0,0.0,3.0
13663,Brussels,Belgium,50.8333,4.0,2020-03-17,1243.0,10.0,1.0
13664,Porto-Novo,Benin,9.3077,2.3158,2020-03-17,1.0,0.0,0.0
13665,Thimphu,Bhutan,27.5142,90.4336,2020-03-17,1.0,0.0,0.0
13666,TBF,Bolivia,-16.2902,-63.5887,2020-03-17,11.0,0.0,0.0
13667,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-03-17,26.0,0.0,2.0
13668,Brasília,Brazil,-14.235,-51.9253,2020-03-17,321.0,1.0,2.0
13669,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-03-17,56.0,0.0,0.0
13670,Sofia,Bulgaria,42.7339,25.4858,2020-03-17,67.0,2.0,0.0
13671,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-03-17,15.0,0.0,0.0
13672,TBF,Cabo Verde,16.5388,-23.0418,2020-03-17,0.0,0.0,0.0
13673,Phnom Penh,Cambodia,11.55,104.9167,2020-03-17,33.0,0.0,1.0
13674,Yaoundé,Cameroon,3.848,11.5021,2020-03-17,10.0,0.0,0.0
13675,Alberta,Canada,53.9333,-116.5765,2020-03-17,74.0,0.0,
13676,British Columbia,Canada,49.2827,-123.1207,2020-03-17,103.0,4.0,
13677,Grand Princess,Canada,37.6489,-122.6655,2020-03-17,8.0,0.0,
13678,Manitoba,Canada,53.7609,-98.8139,2020-03-17,8.0,0.0,
13679,New Brunswick,Canada,46.5653,-66.4619,2020-03-17,8.0,0.0,
13680,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-17,3.0,0.0,
13681,Nova Scotia,Canada,44.682,-63.7443,2020-03-17,7.0,0.0,
13682,Ontario,Canada,51.2538,-85.3232,2020-03-17,185.0,1.0,
13683,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-17,1.0,0.0,
13684,Quebec,Canada,52.9399,-73.5491,2020-03-17,74.0,0.0,
13685,Saskatchewan,Canada,52.9399,-106.4509,2020-03-17,7.0,0.0,
13686,Bangui,Central African Republic,6.6111,20.9394,2020-03-17,1.0,0.0,0.0
13687,N'Djamena,Chad,15.4542,18.7322,2020-03-17,0.0,0.0,0.0
13688,Santiago,Chile,-35.6751,-71.543,2020-03-17,201.0,0.0,0.0
13689,Anhui,China,31.8257,117.2264,2020-03-17,990.0,6.0,984.0
13690,Beijing,China,40.1824,116.4142,2020-03-17,456.0,8.0,369.0
13691,Chongqing,China,30.0572,107.874,2020-03-17,576.0,6.0,570.0
13692,Fujian,China,26.0789,117.9874,2020-03-17,296.0,1.0,295.0
13693,Gansu,China,37.8099,101.0583,2020-03-17,133.0,2.0,91.0
13694,Guangdong,China,23.3417,113.4244,2020-03-17,1364.0,8.0,1307.0
13695,Guangxi,China,23.8298,108.7881,2020-03-17,253.0,2.0,248.0
13696,Guizhou,China,26.8154,106.8748,2020-03-17,147.0,2.0,144.0
13697,Hainan,China,19.1959,109.7453,2020-03-17,168.0,6.0,161.0
13698,Hebei,China,39.549,116.1306,2020-03-17,318.0,6.0,310.0
13699,Heilongjiang,China,47.862,127.7615,2020-03-17,482.0,13.0,456.0
13700,Henan,China,33.882,113.614,2020-03-17,1273.0,22.0,1250.0
13701,Hong Kong,China,22.3,114.2,2020-03-17,162.0,4.0,88.0
13702,Hubei,China,30.9756,112.2707,2020-03-17,67799.0,3111.0,56003.0
13703,Hunan,China,27.6104,111.7088,2020-03-17,1018.0,4.0,1014.0
13704,Inner Mongolia,China,44.0935,113.9448,2020-03-17,75.0,1.0,73.0
13705,Jiangsu,China,32.9711,119.455,2020-03-17,631.0,0.0,631.0
13706,Jiangxi,China,27.614,115.7221,2020-03-17,935.0,1.0,934.0
13707,Jilin,China,43.6661,126.1923,2020-03-17,93.0,1.0,92.0
13708,Liaoning,China,41.2956,122.6085,2020-03-17,125.0,1.0,120.0
13709,Macau,China,22.1667,113.55,2020-03-17,12.0,0.0,10.0
13710,Ningxia,China,37.2692,106.1655,2020-03-17,75.0,0.0,75.0
13711,Qinghai,China,35.7452,95.9956,2020-03-17,18.0,0.0,18.0
13712,Shaanxi,China,35.1917,108.8701,2020-03-17,246.0,3.0,236.0
13713,Shandong,China,36.3427,118.1498,2020-03-17,761.0,7.0,746.0
13714,Shanghai,China,31.202,121.4491,2020-03-17,358.0,3.0,325.0
13715,Shanxi,China,37.5777,112.2922,2020-03-17,133.0,0.0,133.0
13716,Sichuan,China,30.6171,102.7103,2020-03-17,540.0,3.0,520.0
13717,Tianjin,China,39.3054,117.323,2020-03-17,136.0,3.0,133.0
13718,Tibet,China,31.6927,88.0924,2020-03-17,1.0,0.0,1.0
13719,Xinjiang,China,41.1129,85.2401,2020-03-17,76.0,3.0,73.0
13720,Yunnan,China,24.974,101.487,2020-03-17,176.0,2.0,172.0
13721,Zhejiang,China,29.1832,120.0934,2020-03-17,1232.0,1.0,1216.0
13722,Bogotá,Colombia,4.5709,-74.2973,2020-03-17,65.0,0.0,1.0
