,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,Active
3664,Maputo,Mozambique,-18.665695,35.529562,2020-02-05,0.0,0.0,,
3665,Damascus,Syria,34.802075,38.99681500000001,2020-02-05,0.0,0.0,,
3666,TBF,Timor-Leste,-8.874217,125.727539,2020-02-05,0.0,0.0,,
3667,Belmopan,Belize,13.1939,-59.5432,2020-02-05,0.0,0.0,,
3668,Recovered,Canada,0.0,0.0,2020-02-05,0.0,0.0,,
3669,Vientiane,Laos,19.85627,102.495496,2020-02-05,0.0,0.0,,
3670,Tripoli,Libya,26.3351,17.228331,2020-02-05,0.0,0.0,,
3671,TBF,West Bank and Gaza,31.9522,35.2332,2020-02-05,0.0,0.0,,
3672,Bissau,Guinea-Bissau,11.8037,-15.1804,2020-02-05,0.0,0.0,,
3673,Bamako,Mali,17.570692,-3.996166000000001,2020-02-05,0.0,0.0,,
3674,Basseterre,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-05,0.0,0.0,,
3675,Kabul,Afghanistan,33.0,65.0,2020-02-06,0.0,0.0,,
3676,Tirana,Albania,41.1533,20.1683,2020-02-06,0.0,0.0,,
3677,Algiers,Algeria,28.0339,1.6596,2020-02-06,0.0,0.0,,
3678,Andorra la Vella,Andorra,42.5063,1.5218,2020-02-06,0.0,0.0,,
3679,Luanda,Angola,-11.2027,17.8739,2020-02-06,0.0,0.0,,
3680,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-02-06,0.0,0.0,,
3681,Buenos Aires,Argentina,-38.4161,-63.6167,2020-02-06,0.0,0.0,,
3682,Yerevan,Armenia,40.0691,45.0382,2020-02-06,0.0,0.0,,
3683,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-06,0.0,0.0,,
3684,New South Wales,Australia,-33.8688,151.2093,2020-02-06,4.0,0.0,,
3685,Northern Territory,Australia,-12.4634,130.8456,2020-02-06,0.0,0.0,,
3686,Queensland,Australia,-28.0167,153.4,2020-02-06,4.0,0.0,,
3687,South Australia,Australia,-34.9285,138.6007,2020-02-06,2.0,0.0,,
3688,Tasmania,Australia,-41.4545,145.9707,2020-02-06,0.0,0.0,,
3689,Victoria,Australia,-37.8136,144.9631,2020-02-06,4.0,0.0,,
3690,Western Australia,Australia,-31.9505,115.8605,2020-02-06,0.0,0.0,,
3691,Vienna,Austria,47.5162,14.5501,2020-02-06,0.0,0.0,,
3692,Baku,Azerbaijan,40.1431,47.5769,2020-02-06,0.0,0.0,,
3693,Nassau,Bahamas,25.0343,-77.3963,2020-02-06,0.0,0.0,,
3694,Manama,Bahrain,26.0275,50.55,2020-02-06,0.0,0.0,,
3695,Dhaka,Bangladesh,23.685,90.3563,2020-02-06,0.0,0.0,,
3696,Bridgetown,Barbados,13.1939,-59.5432,2020-02-06,0.0,0.0,,
3697,Minsk,Belarus,53.7098,27.9534,2020-02-06,0.0,0.0,,
3698,Brussels,Belgium,50.8333,4.0,2020-02-06,1.0,0.0,,
3699,Porto-Novo,Benin,9.3077,2.3158,2020-02-06,0.0,0.0,,
3700,Thimphu,Bhutan,27.5142,90.4336,2020-02-06,0.0,0.0,,
3701,TBF,Bolivia,-16.2902,-63.5887,2020-02-06,0.0,0.0,,
3702,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-02-06,0.0,0.0,,
3703,Brasília,Brazil,-14.235,-51.9253,2020-02-06,0.0,0.0,,
3704,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-02-06,0.0,0.0,,
3705,Sofia,Bulgaria,42.7339,25.4858,2020-02-06,0.0,0.0,,
3706,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-02-06,0.0,0.0,,
3707,TBF,Cabo Verde,16.5388,-23.0418,2020-02-06,0.0,0.0,,
3708,Phnom Penh,Cambodia,11.55,104.9167,2020-02-06,1.0,0.0,,
3709,Yaoundé,Cameroon,3.848,11.5021,2020-02-06,0.0,0.0,,
3710,Alberta,Canada,53.9333,-116.5765,2020-02-06,0.0,0.0,,
3711,British Columbia,Canada,49.2827,-123.1207,2020-02-06,2.0,0.0,,
3712,Grand Princess,Canada,37.6489,-122.6655,2020-02-06,0.0,0.0,,
3713,Manitoba,Canada,53.7609,-98.8139,2020-02-06,0.0,0.0,,
3714,New Brunswick,Canada,46.5653,-66.4619,2020-02-06,0.0,0.0,,
3715,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-06,0.0,0.0,,
3716,Nova Scotia,Canada,44.682,-63.7443,2020-02-06,0.0,0.0,,
3717,Ontario,Canada,51.2538,-85.3232,2020-02-06,3.0,0.0,,
3718,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-06,0.0,0.0,,
3719,Quebec,Canada,52.9399,-73.5491,2020-02-06,0.0,0.0,,
3720,Saskatchewan,Canada,52.9399,-106.4509,2020-02-06,0.0,0.0,,
3721,Bangui,Central African Republic,6.6111,20.9394,2020-02-06,0.0,0.0,,
3722,N'Djamena,Chad,15.4542,18.7322,2020-02-06,0.0,0.0,,
3723,Santiago,Chile,-35.6751,-71.543,2020-02-06,0.0,0.0,,
3724,Anhui,China,31.8257,117.2264,2020-02-06,591.0,0.0,,
3725,Beijing,China,40.1824,116.4142,2020-02-06,274.0,1.0,,
3726,Chongqing,China,30.0572,107.874,2020-02-06,411.0,2.0,,
3727,Fujian,China,26.0789,117.9874,2020-02-06,215.0,0.0,,
3728,Gansu,China,37.8099,101.0583,2020-02-06,62.0,0.0,,
3729,Guangdong,China,23.3417,113.4244,2020-02-06,970.0,0.0,,
3730,Guangxi,China,23.8298,108.7881,2020-02-06,168.0,0.0,,
3731,Guizhou,China,26.8154,106.8748,2020-02-06,71.0,1.0,,
3732,Hainan,China,19.1959,109.7453,2020-02-06,106.0,1.0,,
3733,Hebei,China,39.549,116.1306,2020-02-06,157.0,1.0,,
3734,Heilongjiang,China,47.862,127.7615,2020-02-06,227.0,3.0,,
3735,Henan,China,33.882,113.614,2020-02-06,851.0,2.0,,
3736,Hong Kong,China,22.3,114.2,2020-02-06,24.0,1.0,,
3737,Hubei,China,30.9756,112.2707,2020-02-06,22112.0,618.0,,
3738,Hunan,China,27.6104,111.7088,2020-02-06,711.0,0.0,,
3739,Inner Mongolia,China,44.0935,113.9448,2020-02-06,46.0,0.0,,
3740,Jiangsu,China,32.9711,119.455,2020-02-06,373.0,0.0,,
3741,Jiangxi,China,27.614,115.7221,2020-02-06,600.0,0.0,,
3742,Jilin,China,43.6661,126.1923,2020-02-06,59.0,0.0,,
3743,Liaoning,China,41.2956,122.6085,2020-02-06,94.0,0.0,,
3744,Macau,China,22.1667,113.55,2020-02-06,10.0,0.0,,
3745,Ningxia,China,37.2692,106.1655,2020-02-06,40.0,0.0,,
3746,Qinghai,China,35.7452,95.9956,2020-02-06,18.0,0.0,,
3747,Shaanxi,China,35.1917,108.8701,2020-02-06,173.0,0.0,,
3748,Shandong,China,36.3427,118.1498,2020-02-06,347.0,0.0,,
3749,Shanghai,China,31.202,121.4491,2020-02-06,257.0,1.0,,
3750,Shanxi,China,37.5777,112.2922,2020-02-06,96.0,0.0,,
3751,Sichuan,China,30.6171,102.7103,2020-02-06,321.0,1.0,,
3752,Tianjin,China,39.3054,117.323,2020-02-06,79.0,1.0,,
3753,Tibet,China,31.6927,88.0924,2020-02-06,1.0,0.0,,
3754,Xinjiang,China,41.1129,85.2401,2020-02-06,36.0,0.0,,
3755,Yunnan,China,24.974,101.487,2020-02-06,133.0,0.0,,
3756,Zhejiang,China,29.1832,120.0934,2020-02-06,954.0,0.0,,
3757,Bogotá,Colombia,4.5709,-74.2973,2020-02-06,0.0,0.0,,
3758,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-02-06,0.0,0.0,,
3759,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-02-06,0.0,0.0,,
3760,San José,Costa Rica,9.7489,-83.7534,2020-02-06,0.0,0.0,,
3761,TBF,Cote d'Ivoire,7.54,-5.5471,2020-02-06,0.0,0.0,,
3762,Zagreb,Croatia,45.1,15.2,2020-02-06,0.0,0.0,,
3763,TBF,Diamond Princess,0.0,0.0,2020-02-06,0.0,0.0,,
3764,Havana,Cuba,22.0,-80.0,2020-02-06,0.0,0.0,,
3765,Nicosia,Cyprus,35.1264,33.4299,2020-02-06,0.0,0.0,,
3766,TBF,Czechia,49.8175,15.473,2020-02-06,0.0,0.0,,
3767,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-06,0.0,0.0,,
3768,Greenland,Denmark,71.7069,-42.6043,2020-02-06,0.0,0.0,,
3769,Copenhagen,Denmark,56.2639,9.5018,2020-02-06,0.0,0.0,,
3770,Djibouti,Djibouti,11.8251,42.5903,2020-02-06,0.0,0.0,,
3771,Santo Domingo,Dominican Republic,18.7357,-70.1627,2020-02-06,0.0,0.0,,
3772,Quito,Ecuador,-1.8312,-78.1834,2020-02-06,0.0,0.0,,
3773,Cairo,Egypt,26.0,30.0,2020-02-06,0.0,0.0,,
3774,San Salvador,El Salvador,13.7942,-88.8965,2020-02-06,0.0,0.0,,
3775,Malabo,Equatorial Guinea,1.5,10.0,2020-02-06,0.0,0.0,,
3776,Asmara,Eritrea,15.1794,39.7823,2020-02-06,0.0,0.0,,
3777,Tallinn,Estonia,58.5953,25.0136,2020-02-06,0.0,0.0,,
3778,TBF,Eswatini,-26.5225,31.4659,2020-02-06,0.0,0.0,,
3779,Addis Ababa,Ethiopia,9.145,40.4897,2020-02-06,0.0,0.0,,
3780,Suva,Fiji,-17.7134,178.065,2020-02-06,0.0,0.0,,
3781,Helsinki,Finland,64.0,26.0,2020-02-06,1.0,0.0,,
3782,French Guiana,France,3.9339,-53.1258,2020-02-06,0.0,0.0,,
3783,French Polynesia,France,-17.6797,149.4068,2020-02-06,0.0,0.0,,
3784,Guadeloupe,France,16.25,-61.5833,2020-02-06,0.0,0.0,,
3785,Mayotte,France,-12.8275,45.1662,2020-02-06,0.0,0.0,,
3786,New Caledonia,France,-20.9043,165.618,2020-02-06,0.0,0.0,,
3787,Reunion,France,-21.1351,55.2471,2020-02-06,0.0,0.0,,
3788,Saint Barthelemy,France,17.9,-62.8333,2020-02-06,0.0,0.0,,
3789,St Martin,France,18.0708,-63.0501,2020-02-06,0.0,0.0,,
3790,Martinique,France,14.6415,-61.0242,2020-02-06,0.0,0.0,,
3791,Paris,France,46.2276,2.2137,2020-02-06,6.0,0.0,,
3792,Libreville,Gabon,-0.8037,11.6094,2020-02-06,0.0,0.0,,
3793,Banjul,Gambia,13.4432,-15.3101,2020-02-06,0.0,0.0,,
3794,Tbilisi,Georgia,42.3154,43.3569,2020-02-06,0.0,0.0,,
3795,Berlin,Germany,51.0,9.0,2020-02-06,12.0,0.0,,
3796,Accra,Ghana,7.9465,-1.0232,2020-02-06,0.0,0.0,,
3797,Athens,Greece,39.0742,21.8243,2020-02-06,0.0,0.0,,
3798,Guatemala City,Guatemala,15.7835,-90.2308,2020-02-06,0.0,0.0,,
3799,Conakry,Guinea,9.9456,-9.6966,2020-02-06,0.0,0.0,,
3800,Georgetown,Guyana,5.0,-58.75,2020-02-06,0.0,0.0,,
3801,Port-au-Prince,Haiti,18.9712,-72.2852,2020-02-06,0.0,0.0,,
3802,TBF,Holy See,41.9029,12.4534,2020-02-06,0.0,0.0,,
3803,Tegucigalpa,Honduras,15.2,-86.2419,2020-02-06,0.0,0.0,,
3804,Budapest,Hungary,47.1625,19.5033,2020-02-06,0.0,0.0,,
3805,Reykjavík,Iceland,64.9631,-19.0208,2020-02-06,0.0,0.0,,
3806,New Delhi,India,21.0,78.0,2020-02-06,3.0,0.0,,
3807,Jakarta,Indonesia,-0.7893,113.9213,2020-02-06,0.0,0.0,,
3808,Tehran,Iran,32.0,53.0,2020-02-06,0.0,0.0,,
3809,Baghdad,Iraq,33.0,44.0,2020-02-06,0.0,0.0,,
3810,Dublin,Ireland,53.1424,-7.6921,2020-02-06,0.0,0.0,,
3811,Jerusalem,Israel,31.0,35.0,2020-02-06,0.0,0.0,,
3812,Rome,Italy,43.0,12.0,2020-02-06,2.0,0.0,,
3813,Kingston,Jamaica,18.1096,-77.2975,2020-02-06,0.0,0.0,,
3814,Tokyo,Japan,36.0,138.0,2020-02-06,22.0,0.0,,
3815,Amman,Jordan,31.24,36.51,2020-02-06,0.0,0.0,,
3816,Astana,Kazakhstan,48.0196,66.9237,2020-02-06,0.0,0.0,,
3817,Nairobi,Kenya,-0.0236,37.9062,2020-02-06,0.0,0.0,,
3818,TBF,"Korea, South",36.0,128.0,2020-02-06,23.0,0.0,,
3819,Kuwait City,Kuwait,29.5,47.75,2020-02-06,0.0,0.0,,
3820,Bishkek,Kyrgyzstan,41.2044,74.7661,2020-02-06,0.0,0.0,,
3821,Riga,Latvia,56.8796,24.6032,2020-02-06,0.0,0.0,,
3822,Beirut,Lebanon,33.8547,35.8623,2020-02-06,0.0,0.0,,
3823,Monrovia,Liberia,6.4281,-9.4295,2020-02-06,0.0,0.0,,
3824,Vaduz,Liechtenstein,47.14,9.55,2020-02-06,0.0,0.0,,
3825,Vilnius,Lithuania,55.1694,23.8813,2020-02-06,0.0,0.0,,
3826,Luxembourg,Luxembourg,49.8153,6.1296,2020-02-06,0.0,0.0,,
3827,Antananarivo,Madagascar,-18.7669,46.8691,2020-02-06,0.0,0.0,,
3828,Kuala Lumpur,Malaysia,2.5,112.5,2020-02-06,12.0,0.0,,
3829,Malé,Maldives,3.2028,73.2207,2020-02-06,0.0,0.0,,
3830,Valletta,Malta,35.9375,14.3754,2020-02-06,0.0,0.0,,
3831,Nouakchott,Mauritania,21.0079,10.9408,2020-02-06,0.0,0.0,,
3832,Port Louis,Mauritius,-20.2,57.5,2020-02-06,0.0,0.0,,
3833,Mexico City,Mexico,23.6345,-102.5528,2020-02-06,0.0,0.0,,
3834,Chisinau,Moldova,47.4116,28.3699,2020-02-06,0.0,0.0,,
3835,Monaco,Monaco,43.7333,7.4167,2020-02-06,0.0,0.0,,
3836,Ulaanbaatar,Mongolia,46.8625,103.8467,2020-02-06,0.0,0.0,,
3837,Podgorica,Montenegro,42.5,19.3,2020-02-06,0.0,0.0,,
3838,Rabat,Morocco,31.7917,-7.0926,2020-02-06,0.0,0.0,,
3839,Windhoek,Namibia,-22.9576,18.4904,2020-02-06,0.0,0.0,,
3840,Kathmandu,Nepal,28.1667,84.25,2020-02-06,1.0,0.0,,
3841,Aruba,Netherlands,12.5186,-70.0358,2020-02-06,0.0,0.0,,
3842,Curacao,Netherlands,12.1696,-68.99,2020-02-06,0.0,0.0,,
3843,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-06,0.0,0.0,,
3844,Amsterdam,Netherlands,52.1326,5.2913,2020-02-06,0.0,0.0,,
3845,Wellington,New Zealand,-40.9006,174.886,2020-02-06,0.0,0.0,,
3846,Managua,Nicaragua,12.8654,-85.2072,2020-02-06,0.0,0.0,,
3847,Niamey,Niger,17.6078,8.0817,2020-02-06,0.0,0.0,,
3848,Abuja,Nigeria,9.082,8.6753,2020-02-06,0.0,0.0,,
3849,TBF,North Macedonia,41.6086,21.7453,2020-02-06,0.0,0.0,,
3850,Oslo,Norway,60.472,8.4689,2020-02-06,0.0,0.0,,
3851,Muscat,Oman,21.0,57.0,2020-02-06,0.0,0.0,,
3852,Islamabad,Pakistan,30.3753,69.3451,2020-02-06,0.0,0.0,,
3853,Panama City,Panama,8.538,-80.7821,2020-02-06,0.0,0.0,,
3854,Port Moresby,Papua New Guinea,-6.315,143.9555,2020-02-06,0.0,0.0,,
3855,Asunción,Paraguay,-23.4425,-58.4438,2020-02-06,0.0,0.0,,
3856,Lima,Peru,-9.19,-75.0152,2020-02-06,0.0,0.0,,
3857,Manila,Philippines,13.0,122.0,2020-02-06,2.0,1.0,,
3858,Warsaw,Poland,51.9194,19.1451,2020-02-06,0.0,0.0,,
3859,Lisbon,Portugal,39.3999,-8.2245,2020-02-06,0.0,0.0,,
3860,Doha,Qatar,25.3548,51.1839,2020-02-06,0.0,0.0,,
3861,Bucharest,Romania,45.9432,24.9668,2020-02-06,0.0,0.0,,
3862,Moscow,Russia,60.0,90.0,2020-02-06,2.0,0.0,,
3863,Kigali,Rwanda,-1.9403,29.8739,2020-02-06,0.0,0.0,,
3864,Castries,Saint Lucia,13.9094,-60.9789,2020-02-06,0.0,0.0,,
3865,Kingstown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-06,0.0,0.0,,
3866,San Marino,San Marino,43.9424,12.4578,2020-02-06,0.0,0.0,,
3867,Riyadh,Saudi Arabia,24.0,45.0,2020-02-06,0.0,0.0,,
3868,Dakar,Senegal,14.4974,-14.4524,2020-02-06,0.0,0.0,,
3869,Belgrade,Serbia,44.0165,21.0059,2020-02-06,0.0,0.0,,
3870,Victoria,Seychelles,-4.6796,55.492,2020-02-06,0.0,0.0,,
3871,Singapore,Singapore,1.2833,103.8333,2020-02-06,28.0,0.0,,
3872,Bratislava,Slovakia,48.669,19.699,2020-02-06,0.0,0.0,,
3873,Ljubljana,Slovenia,46.1512,14.9955,2020-02-06,0.0,0.0,,
3874,Mogadishu,Somalia,5.1521,46.1996,2020-02-06,0.0,0.0,,
3875,Pretoria,South Africa,-30.5595,22.9375,2020-02-06,0.0,0.0,,
3876,Madrid,Spain,40.0,-4.0,2020-02-06,1.0,0.0,,
3877,Sri Jayawardenapura Kotte,Sri Lanka,7.0,81.0,2020-02-06,1.0,0.0,,
3878,Khartoum,Sudan,12.8628,30.2176,2020-02-06,0.0,0.0,,
3879,Paramaribo,Suriname,3.9193,-56.0278,2020-02-06,0.0,0.0,,
3880,Stockholm,Sweden,63.0,16.0,2020-02-06,1.0,0.0,,
3881,Bern,Switzerland,46.8182,8.2275,2020-02-06,0.0,0.0,,
3882,TBF,Taiwan*,23.7,121.0,2020-02-06,16.0,0.0,,
3883,Dodoma,Tanzania,-6.369,34.8888,2020-02-06,0.0,0.0,,
3884,Bangkok,Thailand,15.0,101.0,2020-02-06,25.0,0.0,,
3885,Lomé,Togo,8.6195,0.8248,2020-02-06,0.0,0.0,,
3886,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,2020-02-06,0.0,0.0,,
3887,Tunis,Tunisia,34.0,9.0,2020-02-06,0.0,0.0,,
3888,Ankara,Turkey,38.9637,35.2433,2020-02-06,0.0,0.0,,
3889,Kampala,Uganda,1.0,32.0,2020-02-06,0.0,0.0,,
3890,Kiev,Ukraine,48.3794,31.1656,2020-02-06,0.0,0.0,,
3891,Abu Dhabi,United Arab Emirates,24.0,54.0,2020-02-06,5.0,0.0,,
3892,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-06,0.0,0.0,,
3893,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-06,0.0,0.0,,
3894,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-06,0.0,0.0,,
3895,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-06,0.0,0.0,,
3896,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-06,0.0,0.0,,
3897,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-06,0.0,0.0,,
3898,London,United Kingdom,55.3781,-3.4360000000000004,2020-02-06,2.0,0.0,,
3899,Montevideo,Uruguay,-32.5228,-55.7658,2020-02-06,0.0,0.0,,
3900,TBF,US,37.0902,-95.7129,2020-02-06,11.0,0.0,,
3901,Tashkent,Uzbekistan,41.3775,64.5853,2020-02-06,0.0,0.0,,
3902,Caracas,Venezuela,6.4238,-66.5897,2020-02-06,0.0,0.0,,
3903,Hanoi,Vietnam,16.0,108.0,2020-02-06,10.0,0.0,,
3904,Lusaka,Zambia,-15.4167,28.2833,2020-02-06,0.0,0.0,,
3905,Harare,Zimbabwe,-20.0,30.0,2020-02-06,0.0,0.0,,
3906,Diamond Princess,Canada,0.0,0.0,2020-02-06,0.0,0.0,,
3907,Roseau,Dominica,15.415,-61.371,2020-02-06,0.0,0.0,,
3908,St. George's,Grenada,12.1165,-61.679,2020-02-06,0.0,0.0,,
3909,Maputo,Mozambique,-18.665695,35.529562,2020-02-06,0.0,0.0,,
3910,Damascus,Syria,34.802075,38.99681500000001,2020-02-06,0.0,0.0,,
3911,TBF,Timor-Leste,-8.874217,125.727539,2020-02-06,0.0,0.0,,
3912,Belmopan,Belize,13.1939,-59.5432,2020-02-06,0.0,0.0,,
3913,Recovered,Canada,0.0,0.0,2020-02-06,0.0,0.0,,
3914,Vientiane,Laos,19.85627,102.495496,2020-02-06,0.0,0.0,,
3915,Tripoli,Libya,26.3351,17.228331,2020-02-06,0.0,0.0,,
3916,TBF,West Bank and Gaza,31.9522,35.2332,2020-02-06,0.0,0.0,,
3917,Bissau,Guinea-Bissau,11.8037,-15.1804,2020-02-06,0.0,0.0,,
3918,Bamako,Mali,17.570692,-3.996166000000001,2020-02-06,0.0,0.0,,
3919,Basseterre,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-06,0.0,0.0,,
3920,Kabul,Afghanistan,33.0,65.0,2020-02-07,0.0,0.0,,
3921,Tirana,Albania,41.1533,20.1683,2020-02-07,0.0,0.0,,
3922,Algiers,Algeria,28.0339,1.6596,2020-02-07,0.0,0.0,,
3923,Andorra la Vella,Andorra,42.5063,1.5218,2020-02-07,0.0,0.0,,
3924,Luanda,Angola,-11.2027,17.8739,2020-02-07,0.0,0.0,,
3925,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-02-07,0.0,0.0,,
3926,Buenos Aires,Argentina,-38.4161,-63.6167,2020-02-07,0.0,0.0,,
3927,Yerevan,Armenia,40.0691,45.0382,2020-02-07,0.0,0.0,,
3928,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-07,0.0,0.0,,
3929,New South Wales,Australia,-33.8688,151.2093,2020-02-07,4.0,0.0,,
3930,Northern Territory,Australia,-12.4634,130.8456,2020-02-07,0.0,0.0,,
3931,Queensland,Australia,-28.0167,153.4,2020-02-07,5.0,0.0,,
3932,South Australia,Australia,-34.9285,138.6007,2020-02-07,2.0,0.0,,
3933,Tasmania,Australia,-41.4545,145.9707,2020-02-07,0.0,0.0,,
3934,Victoria,Australia,-37.8136,144.9631,2020-02-07,4.0,0.0,,
3935,Western Australia,Australia,-31.9505,115.8605,2020-02-07,0.0,0.0,,
3936,Vienna,Austria,47.5162,14.5501,2020-02-07,0.0,0.0,,
3937,Baku,Azerbaijan,40.1431,47.5769,2020-02-07,0.0,0.0,,
3938,Nassau,Bahamas,25.0343,-77.3963,2020-02-07,0.0,0.0,,
3939,Manama,Bahrain,26.0275,50.55,2020-02-07,0.0,0.0,,
3940,Dhaka,Bangladesh,23.685,90.3563,2020-02-07,0.0,0.0,,
3941,Bridgetown,Barbados,13.1939,-59.5432,2020-02-07,0.0,0.0,,
3942,Minsk,Belarus,53.7098,27.9534,2020-02-07,0.0,0.0,,
3943,Brussels,Belgium,50.8333,4.0,2020-02-07,1.0,0.0,,
3944,Porto-Novo,Benin,9.3077,2.3158,2020-02-07,0.0,0.0,,
3945,Thimphu,Bhutan,27.5142,90.4336,2020-02-07,0.0,0.0,,
3946,TBF,Bolivia,-16.2902,-63.5887,2020-02-07,0.0,0.0,,
3947,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-02-07,0.0,0.0,,
3948,Brasília,Brazil,-14.235,-51.9253,2020-02-07,0.0,0.0,,
3949,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-02-07,0.0,0.0,,
3950,Sofia,Bulgaria,42.7339,25.4858,2020-02-07,0.0,0.0,,
3951,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-02-07,0.0,0.0,,
3952,TBF,Cabo Verde,16.5388,-23.0418,2020-02-07,0.0,0.0,,
3953,Phnom Penh,Cambodia,11.55,104.9167,2020-02-07,1.0,0.0,,
3954,Yaoundé,Cameroon,3.848,11.5021,2020-02-07,0.0,0.0,,
3955,Alberta,Canada,53.9333,-116.5765,2020-02-07,0.0,0.0,,
3956,British Columbia,Canada,49.2827,-123.1207,2020-02-07,4.0,0.0,,
3957,Grand Princess,Canada,37.6489,-122.6655,2020-02-07,0.0,0.0,,
3958,Manitoba,Canada,53.7609,-98.8139,2020-02-07,0.0,0.0,,
3959,New Brunswick,Canada,46.5653,-66.4619,2020-02-07,0.0,0.0,,
3960,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-07,0.0,0.0,,
3961,Nova Scotia,Canada,44.682,-63.7443,2020-02-07,0.0,0.0,,
3962,Ontario,Canada,51.2538,-85.3232,2020-02-07,3.0,0.0,,
3963,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-07,0.0,0.0,,
3964,Quebec,Canada,52.9399,-73.5491,2020-02-07,0.0,0.0,,
3965,Saskatchewan,Canada,52.9399,-106.4509,2020-02-07,0.0,0.0,,
3966,Bangui,Central African Republic,6.6111,20.9394,2020-02-07,0.0,0.0,,
3967,N'Djamena,Chad,15.4542,18.7322,2020-02-07,0.0,0.0,,
3968,Santiago,Chile,-35.6751,-71.543,2020-02-07,0.0,0.0,,
3969,Anhui,China,31.8257,117.2264,2020-02-07,665.0,0.0,,
3970,Beijing,China,40.1824,116.4142,2020-02-07,297.0,1.0,,
3971,Chongqing,China,30.0572,107.874,2020-02-07,426.0,2.0,,
3972,Fujian,China,26.0789,117.9874,2020-02-07,224.0,0.0,,
3973,Gansu,China,37.8099,101.0583,2020-02-07,67.0,0.0,,
3974,Guangdong,China,23.3417,113.4244,2020-02-07,1034.0,1.0,,
3975,Guangxi,China,23.8298,108.7881,2020-02-07,172.0,0.0,,
3976,Guizhou,China,26.8154,106.8748,2020-02-07,81.0,1.0,,
3977,Hainan,China,19.1959,109.7453,2020-02-07,117.0,2.0,,
3978,Hebei,China,39.549,116.1306,2020-02-07,172.0,1.0,,
3979,Heilongjiang,China,47.862,127.7615,2020-02-07,277.0,3.0,,
3980,Henan,China,33.882,113.614,2020-02-07,914.0,3.0,,
3981,Hong Kong,China,22.3,114.2,2020-02-07,25.0,1.0,,
3982,Hubei,China,30.9756,112.2707,2020-02-07,24953.0,699.0,,
3983,Hunan,China,27.6104,111.7088,2020-02-07,772.0,0.0,,
3984,Inner Mongolia,China,44.0935,113.9448,2020-02-07,50.0,0.0,,
3985,Jiangsu,China,32.9711,119.455,2020-02-07,408.0,0.0,,
3986,Jiangxi,China,27.614,115.7221,2020-02-07,661.0,0.0,,
3987,Jilin,China,43.6661,126.1923,2020-02-07,65.0,1.0,,
3988,Liaoning,China,41.2956,122.6085,2020-02-07,99.0,0.0,,
3989,Macau,China,22.1667,113.55,2020-02-07,10.0,0.0,,
3990,Ningxia,China,37.2692,106.1655,2020-02-07,43.0,0.0,,
3991,Qinghai,China,35.7452,95.9956,2020-02-07,18.0,0.0,,
3992,Shaanxi,China,35.1917,108.8701,2020-02-07,184.0,0.0,,
3993,Shandong,China,36.3427,118.1498,2020-02-07,386.0,0.0,,
3994,Shanghai,China,31.202,121.4491,2020-02-07,277.0,1.0,,
3995,Shanxi,China,37.5777,112.2922,2020-02-07,104.0,0.0,,
3996,Sichuan,China,30.6171,102.7103,2020-02-07,344.0,1.0,,
3997,Tianjin,China,39.3054,117.323,2020-02-07,81.0,1.0,,
3998,Tibet,China,31.6927,88.0924,2020-02-07,1.0,0.0,,
3999,Xinjiang,China,41.1129,85.2401,2020-02-07,39.0,0.0,,
4000,Yunnan,China,24.974,101.487,2020-02-07,138.0,0.0,,
4001,Zhejiang,China,29.1832,120.0934,2020-02-07,1006.0,0.0,,
4002,Bogotá,Colombia,4.5709,-74.2973,2020-02-07,0.0,0.0,,
4003,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-02-07,0.0,0.0,,
4004,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-02-07,0.0,0.0,,
